,Date,Rating,Review
18108,2019-11-22 01:14:00,5,Muito bom mais tem qui ter mais filmes de desenho ação etc 👍
18109,2019-11-22 01:13:48,4,Excelente
18110,2019-11-22 01:03:21,4,"Muito top! Sinto falta de alguns titulos de filmes e séries, mas o melhor é que não trava. Espero que continue evoluindo pra receber 5⭐!"
18111,2019-11-22 01:03:01,5,Muito bom
18112,2019-11-22 00:57:11,1,Não aparece o ícone para transmitir para o chormecast .a opção para ligar não consegue falar com o atendente .péssimo !
18113,2019-11-22 00:57:07,5,adorei
18114,2019-11-22 00:51:43,2,"O barato saí caro! Há uma lista imensa de erros no app na webos.Filmes com a língua original e sem legenda para a língua portuguesa, lista de filmes favoritos q não aparecem quando se procura para ver, falha ao iniciar o app dando erro direto.Sem falar no atendimento para soluções de problemas com atendentes ignorantes e mal educados. Navegação péssima mesmo.Oq vale é ter todos os EPS de two and a half Men!"
18115,2019-11-22 00:45:10,5,Bom
18116,2019-11-22 00:40:30,5,Gostei bastante.
18117,2019-11-22 00:37:28,5,Muito bom...
18118,2019-11-22 00:01:03,1,Aplicativo apresenta alguns erros : por exemplo para baixar vídeos para o modo offline pois não baixa e fica em espera além de em minha opinião não possuir um sistema de amostra de cartaz tão dinâmico quanto a Netflix porém os títulos pertencentes á Amazon são muito bons ... Problemas são apenas referentes ao ap msm!!
18119,2019-11-21 23:30:30,5,"Ótimo serviço, melhor que a Netflix em vários aspectos, além de ser mais barato"
18120,2019-11-21 23:20:55,5,Gostei muito Tem muitas opções de séries
18121,2019-11-21 23:18:10,5,Muito melhor que Netflix
18122,2019-11-21 23:16:54,4,Poderia mostrar o último episódio da série que foi exibido não apenas quando ainda faltar alguns minutos para terminar de assistir.
18123,2019-11-21 23:01:29,5,Muito Bom !
18124,2019-11-21 22:58:45,5,"Uma incrível experiência,filmes e séries exclusivas, vantagem em compras,vídeos e músicas. Amazon prime tá de parabéns. Com certeza recomendo vc serem prime, é só fazer comparações com outros apps, eu pesquisei e a mais vantajosa fui a Amazon prime, sou assinante de todos os apps e não tive decepções com nenhum deles realmente a Prime promete no que falam e preço Baixo"
18125,2019-11-21 22:50:32,1,Ja é o segundo mês que estão me cobrando duplicado e não consigo entrar em contato com o suporte
18126,2019-11-21 22:37:06,4,Possui Filmes e Séries de Otima Qualidade.
18127,2019-11-21 22:36:21,2,"Estou avaliando o produto ainda. gostaria de saber o motivo porque não encontro no play store no xiaomi mi Box 4, o aplicativo de vocês para assistir na minha TV?"
18128,2019-11-21 22:33:53,5,Ótima!
18129,2019-11-21 22:14:15,5,"O aplicativo melhorou muito, e está bem mais interessante e funcionando muito bem. O catálogo tem melhorado e as produções próprias são excelentes, já assisti quase todas. Falta outros conteúdos, mas tenho certeza que irão melhorar. Excelente custo x benefício. Cai menos do que o Netflix quando conectado no Chromecast."
18130,2019-11-21 22:08:00,5,Maravilhoso ♡
18131,2019-11-21 21:52:52,2,"Tem muito o que melhorar o app. Devendo um aplicativo para android T V. O conteúdo e o preço são ótimos, porém, peca no aplicativo pra bater de frente com a Netflix"
18132,2019-11-21 21:37:08,5,Muito bom
18133,2019-11-21 21:31:03,5,Gostaria que travasse menos
18134,2019-11-21 21:21:03,5,ótimo
18135,2019-11-21 21:18:29,4,"No Chromecast as legendas tem um fundo preto, arrumem isso fazendo favor"
18136,2019-11-21 21:00:18,5,Excelente!!!!
18137,2019-11-21 20:44:17,1,"Gosto muito das series que tem. So é uma pena que o app seja tao fraco, dá problema na hora de baixar, isso quando vc consegue, as legendas demoram demais para carregar, isso quando ele não sai da série e não salvar em qual episódio você estava de vez em quando. Já faz tempo que fiz essa reclamação e o app continua ruim, q legenda tem hora q nem carrega e sem contar na qualidade horrível que o vídeo fica do nada, mesmo estando em uma internet boa."
18138,2019-11-21 20:34:34,5,"Muito bom,já recomendei a outros pessoas,deveria ter séries antigas como os gatões,filmes nostálgicos."
18139,2019-11-21 20:32:35,5,Ótimo app
18140,2019-11-21 19:58:03,5,Muito bom!
18141,2019-11-21 19:58:01,5,Ótimo ecpicional maravilhoso
18142,2019-11-21 19:24:29,5,Top
18143,2019-11-21 19:23:18,3,parou de funcionar depois da atualização na smart tv lg
18144,2019-11-21 18:20:18,5,"Excelente app, principalmente se falando de séries, ainda tem alguns títulos para dublar! E agora é compatível com o Chromecast."
18145,2019-11-21 18:18:42,5,Consegue assiste filme com excelente transmissão. Tudo de bom.
18146,2019-11-21 17:51:29,4,meio difícil pesquisar um título a procura e mais dificultosa
18147,2019-11-21 17:15:15,1,Infelizmente só aceita cartão de crédito.
18148,2019-11-21 16:54:28,5,Muito bom!
18149,2019-11-21 16:45:33,1,"Não consigo assistir os vídeos da um erro 1004 e não consigo ajuda com suporte , se soubesse não teria pago."
18150,2019-11-21 16:44:38,1,"Baixei o app e não transmitia para Tv. Suporte inacessível tmb. Reiniciei o celular, desinstalei o app e instalei novamente e agora não abre mais nada."
18151,2019-11-21 16:34:04,3,"Fica minimizando a tela constantemente, isso prejudica muito a experiência."
18152,2019-11-21 16:03:42,1,Só vai cartão de crédito e
18153,2019-11-21 15:37:56,5,Show nova atualização...
18154,2019-11-21 15:35:33,5,"Ótimo app, gasta pouca internet"
18155,2019-11-21 15:16:55,5,Muito bom
18156,2019-11-21 14:16:30,5,Excelente
18157,2019-11-21 14:07:41,5,Muito bom
18158,2019-11-21 14:03:52,5,"Excelente conteúdo, qualidade de som r imagem ótimos. Maior variedade de títulos sei que virão com o tempo."
18159,2019-11-21 13:35:14,5,"Muito bom,poderia ter um pouco mais de variedades em filmes."
18160,2019-11-21 13:18:41,3,Começou a falhar
18161,2019-11-21 13:06:16,4,"Bom. Mas costuma ""esquecer"" as preferências de áudio e legendas."
18162,2019-11-21 11:47:19,5,Ótimo App
18163,2019-11-21 11:40:43,4,"Excelentes recursos. Nao trava, função download, etc .."
18164,2019-11-21 11:13:32,5,Ótimo
18165,2019-11-21 10:47:28,5,Só pq tem Good omens merece mil estrelas
18166,2019-11-21 10:26:28,5,Estou amando confesso que me surpreendeu super indico pra vc quer um entretenimento.
18167,2019-11-21 10:16:13,5,"Catálogo muito bom, só na tv o player é um pouco complicado"
18168,2019-11-21 07:16:31,2,Muito fraquinho
18169,2019-11-21 07:02:01,3,"As vezes perde em que momento de uma série estou, e aparecem erros na execução com frequência."
18170,2019-11-21 06:51:36,1,Tenho ele no meu tablet quando vou por no celular fala que a senha ou o usuário tá errado sendo que está correto por favor corrijam esse erro
18171,2019-11-21 06:02:54,3,"Quando colocar sistema de contas eu dou 5 estrelas, não gosto que minha esposa fique mexendo nas minhas sereis e bagunçando os episódios que assisto afs."
18172,2019-11-21 04:40:16,5,the originals vcs poderian colocar essa serie. Adoro o prime e ums dos melhores app pra assistir qual quer coisa !
18173,2019-11-21 04:10:05,5,Muito bom app
18174,2019-11-21 03:28:44,1,Nao consigo incluir a tv smart. Bem complicado.
18175,2019-11-21 03:16:48,5,Excelente
18176,2019-11-21 03:16:00,5,Aplicativo Super maravilhoso Sou assinante já uma semana e não me arrependo Eu recomendo a tudo! ... ótimo conteúdos filmes e séries original....🤗🙂☺
18177,2019-11-21 02:03:26,5,"Ótimas séries, só precisa lançar mais rápido as séries e ter os perfis, é um saco só com um perfil"
18178,2019-11-21 01:56:00,2,"Muito pouca opção de filme ,poucos filmes novos"
18179,2019-11-21 01:42:51,5,Nota 1000
18180,2019-11-21 01:41:54,5,Excelente!!!
18181,2019-11-21 01:38:40,1,"Não tem se comunicado muito bem com o Chromecast após ultima atualização, após um ep de uma série qualquer, trava transmissão com Chromecast necessitando reabrir app. Conexão com o chromecast tb é mais demorada se comparado à outros app como Netflix e YouTube."
18182,2019-11-21 01:38:35,4,o layout ainda pode melhorar
18183,2019-11-21 01:25:26,1,No meu celular não abre de jeito nenhum
18184,2019-11-21 01:15:59,5,"Ótimo... melhor que o concorrente, qualidade fica não muito boa com dados móveis, mais nada a reclamar."
18185,2019-11-21 00:52:51,5,Excelente
18186,2019-11-21 00:37:47,3,"Catálogo razoável, mas muitos bugs"
18187,2019-11-21 00:31:51,5,"Atendeu a todas minhas expectativas, parabéns!!"
18188,2019-11-21 00:31:10,4,"Tem melhorado muito, mas ainda peca bastante em nao colocar o acesso a categoria infantil de forma mais lúdica, facilitando o acesso aos baixinhos. #ficadica"
18189,2019-11-21 00:27:43,5,Excelente!
18190,2019-11-21 00:20:35,5,Funciona muito bem
18191,2019-11-21 00:16:51,5,"Adoro,acho ótimo. Interessante que enquanto você assiste ao filme eles vão mostrando quem são os atores. Legenda/tradução muito boa."
18192,2019-11-20 23:56:32,3,"Em questão de custo e benefício é uma boa mas em questão de organização não, as séries são classificadas muito aleatoriamente e as vz fica difícil de achar uma série e outra deveria ter um catálogo fácil para o cliente. Mas está no caminho certo, com o pouco tempo de mercado nacional ."
18193,2019-11-20 23:27:59,1,Muitas reclamações nos comentarios
18194,2019-11-20 23:17:41,1,nao aceita cartão elo
18195,2019-11-20 23:14:45,5,Melhor que Netflix
18196,2019-11-20 22:50:17,5,E uma app muito bom
18197,2019-11-20 22:31:47,5,Acho ótimo
18198,2019-11-20 22:26:38,5,Ótimo APP de streaming
18199,2019-11-20 22:22:53,5,Excelente
18200,2019-11-20 22:04:26,4,Melhorou bastante
18201,2019-11-20 21:57:24,4,Muito bom gosto de mais so nao dei 5 estrlas por que tem capacidade de ficar melhor
18202,2019-11-20 21:49:12,5,Ótimo
18203,2019-11-20 21:46:48,2,Não dá pra usar o Gpay pra assinar?
18204,2019-11-20 21:12:19,5,"Muito bom este App,recomendo"
18205,2019-11-20 21:07:07,1,Baixei para esperimentar mas Minha TV é Smart e o App não aparece a opção para espelhar. Mais alguém?
18206,2019-11-20 20:56:05,1,"Nao entendi o porque de muitos filmes e séries, não terem legenda pt muito menos o audio dublado... nada a ver isso"
18207,2019-11-20 20:49:51,3,"A sincronização com outras plataformas não é das melhores. Catálogo bom e boas séries originais. Interface bem mediana, principalmente no PS4."
18208,2019-11-20 20:24:58,4,Gosto bastante da APP e da oferta disponível. A única coisa que não gosto é de terem ofertas sem.legendas em português
18209,2019-11-20 20:17:01,2,Filmes muitos antigos e as séries também...
18210,2019-11-20 20:09:08,5,Séries fantásticas. Muito bom. Adorei o Homem do Castelo Alto e Jack Ryan. Parabéns.
18211,2019-11-20 19:39:07,5,Cada dia melhor... parabéns a Amazon.
18212,2019-11-20 19:26:30,5,"Ótimo, só não sei como usar na tv"
18213,2019-11-20 19:20:08,2,"o app é mal otimizado, tenho ele instalado no meu ShieldTV e é simplesmente impossível selecionar o idioma do vídeo e o idioma da legenda!!!"
18214,2019-11-20 18:32:23,5,Otimo app melhores series
18215,2019-11-20 18:03:11,2,"No smartphone, nenhuma reclamação. Mas na Smart TV(sem conta Google), uma decepção. Retirem a dependência do Google Play Services. A maior concorrente não tem essa dependência e funciona super bem."
18216,2019-11-20 17:58:12,5,Excelente aplicativo ❤️
18217,2019-11-20 17:51:12,1,Então este prime video e gratuito por 30 dia certo depois paga so q usa ne ?
18218,2019-11-20 16:55:15,4,"Muito bom, mas tem muitos filmes e desenhos ainda sem dublagem."
18219,2019-11-20 16:47:42,1,O aplicativo coloca os filmes sem ocupar toda a tela mesmo tendo o formato da tela e quando coloca em zoom recorta a tela não tem tela cheia ... Só zoom sem opção
18220,2019-11-20 16:24:15,3,"Precisa melhorar muito esse aplicativo, designer ultrapassado, pouca interação. Mal organizado, listas por gênero mal feita. Não tem a quela legenda fixa de quando a um segundo idioma no filme que vc tá assistindo em português, é preciso ativar a legenda total se quiser entender."
18221,2019-11-20 16:07:55,1,"Não está conectando ,mesmo eu usando Wifi não reconhece a rede"
18222,2019-11-20 16:01:19,3,Pouca opção na grade
18223,2019-11-20 15:49:26,4,"o App é bom,Porém vocês da Amazon deveriam colocar a opção de fazer mais de um perfil dentro da conta porque quando tem muitas pessoas usando a mesma conta acaba ficando ruim.enfim só uma dica para uma atualização futura"
18224,2019-11-20 15:46:54,5,Top
18225,2019-11-20 15:29:42,5,"Estou gostando muito, volto mais tarde pra reavaliar..."
18226,2019-11-20 15:12:12,1,Já faz uma hora que o aplicativo está carregando e não abre.😳 Primeiro acesso.
18227,2019-11-20 15:11:46,4,"Só falta dividir a conta com usuários, como a concorrência..."
18228,2019-11-20 15:04:25,5,Maravilhoso.
18229,2019-11-20 15:00:14,5,Ótima.
18230,2019-11-20 14:57:36,5,"Tá quase melhor que a Netflix... Melhor ainda é o valor, ainda dá frete gratuito no Amazon."
18231,2019-11-20 14:54:27,5,Muito bom estou muito satisfeito
18232,2019-11-20 14:49:13,4,"App bom funciona tudo certo, o acervo ainda deixa um pouco a desejar, mas estão melhorando a cada dia, assinei não me arrependo."
18233,2019-11-20 14:45:23,5,"Super recomendo,pois superou minhas expectativas,muitos filmes e séries com excelente qualidade."
18234,2019-11-20 14:42:34,5,Excelente
18235,2019-11-20 14:42:33,5,Ótimo App para filmes e séries recomendo mto... o único ruim é que as vezes o não para do último episódio volta para primeiro episódio... fora isso top demais
18236,2019-11-20 14:37:03,3,App e bom porém não tem como criar vários perfis diferentes p ter listas diferentes para cada pessoa q usa a mesma conta e ainda não está disponível na maioria das tvs
18237,2019-11-20 14:33:25,5,Bom
18238,2019-11-20 14:20:25,1,O app tá dizendo que não tem conexão de internet mesmo com meu wi-fi ligado e funcionando em outros apps
18239,2019-11-20 14:07:02,1,Nao estou conseguindo colocar na minha smart tv. Ta mandando fazer a conclusao no computador e eu nao tenho. Tem comk ajudar?
18240,2019-11-20 13:18:50,5,Excelente
18241,2019-11-20 13:11:32,4,"Estou satisfeita até o momento, pois tem as séries e filmes q gosto, vamos ver mais a frente se vai pra 5 estrelas."
18242,2019-11-20 12:41:51,3,"Gosto muito do app tem muitos filmes e séries ótimas , mas a pesquisa é muito falha, quando escrevemos o nome do que estamos procurando."
18243,2019-11-20 12:41:36,2,"O catálogo é bom, mas o suporte é péssimo, pedi para consertar a 3 temporada do master chefe que a partir do 15 episódio está passando outro programa o Ways tô leave a game show e eles nada fizeram...."
18244,2019-11-20 12:27:21,3,"Precisam ter outras formas de pagamento da assinatura, além do cartão de crédito."
18245,2019-11-20 12:25:24,5,"O App é show, mas dentro do sistema devia ter perfis"
18246,2019-11-20 11:35:35,1,"Podia pegar cartao de debito né, poxa chateada !"
18247,2019-11-20 10:55:47,1,Pare com esses trailer. Nunca continua a sequencia de onde parou...😡
18248,2019-11-20 09:34:31,5,Muito bom
18249,2019-11-20 09:28:25,5,"Excelente, recomendo"
18250,2019-11-20 09:25:31,5,"Muito bom, não passei por congestionamento no uso e tenho utilizado as diversas possibilidades que o app oferece!"
18251,2019-11-20 06:43:58,4,"Gostei bastante, o app roda bem na fica trancando, só um pouco lento para começar a rodar do Chrome cast, e super em conta, ainda estou vendo a questão da variedade"
18252,2019-11-20 04:41:47,4,"O aplicativo em si é muito bom e funciona perfeitamente, o catálogo do prime vídeo porém espero que seja ampliado."
